User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging_Start,Charging_End,Energy_kWh,Charging_Duration_hours,Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Weather_Condition,hour
User_885,Tesla Model 3,88.86922407,Station_333,Houston,02-06-2024 20:00,02-06-2024 21:59,20.17078858,2.450451566,40.42078196,37.25540969,Morning,Sunday,31.5569263,97.82793195,96.25331246,2.844132918,2,DC Fast Charger,Commuter,Cold/Clear,20
User_886,Nissan Leaf,100,Station_403,New York,02-06-2024 21:00,02-07-2024 00:24,78.16770975,2.128475002,48.99622284,37.74488598,Evening,Thursday,37.68136594,72.04893139,214.6210024,-4.136631723,1,DC Fast Charger,Long-Distance Traveler,Cold/Clear,21
User_887,Nissan Leaf,85,Station_414,Chicago,02-06-2024 22:00,02-07-2024 01:21,76.95348908,3.443237131,36.81073004,35.72732643,Evening,Tuesday,66.79198382,76.50410671,36.39737625,9.262327034,7,Level 1,Commuter,Cold/Clear,22
User_888,Hyundai Kona,50,Station_45,Chicago,02-06-2024 23:00,02-07-2024 02:57,62.74942109,2.073324104,15.83620241,33.00898378,Evening,Saturday,102.5758268,80.98016602,151.9630104,8.273267248,1,Level 2,Commuter,Cold/Clear,23
User_889,Nissan Leaf,85,Station_402,New York,02-07-2024 00:00,02-07-2024 00:43,47.63041182,1.54969567,26.01246941,18.48377514,Evening,Sunday,18.16488828,114.5256472,59.99409882,24.21840758,3,Level 2,Commuter,Sunny,0
User_890,BMW i3,100,Station_206,San Francisco,02-07-2024 01:00,02-07-2024 04:01,51.73713153,1.3552853,26.69194666,16.05186457,Evening,Sunday,42.49267919,93.29904645,252.936759,15.61240154,3,DC Fast Charger,Casual Driver,Cloudy,1
User_891,Nissan Leaf,75,Station_62,San Francisco,02-07-2024 02:00,02-07-2024 04:20,41.88651471,3.741115941,23.02212469,26.35535794,Morning,Wednesday,59.3152114,94.75305519,88.91725661,7.809076958,3,Level 2,Casual Driver,Cold/Clear,2
User_892,Hyundai Kona,85,Station_420,Los Angeles,02-07-2024 03:00,02-07-2024 06:32,71.95569072,1.655743179,39.21578543,26.30986376,Night,Thursday,30.70091781,98.23729457,263.0610041,12.97024971,7,Level 2,Long-Distance Traveler,Cloudy,3
User_893,Nissan Leaf,100,Station_356,Houston,02-07-2024 04:00,02-07-2024 06:52,39.93276466,2.705918848,49.11660927,20.71656542,Morning,Sunday,43.60824251,54.32016802,327.3930934,8.663582495,5,DC Fast Charger,Commuter,Cold/Clear,4
User_894,BMW i3,85,Station_468,Los Angeles,02-07-2024 05:00,02-07-2024 06:52,30.57628198,1.013732526,49.46138236,22.33713963,Evening,Friday,12.86588701,85.47800525,260.1429735,19.0925442,6,DC Fast Charger,Casual Driver,Cloudy,5
User_895,Tesla Model 3,75,Station_308,San Francisco,02-07-2024 06:00,02-07-2024 07:41,73.6065426,1.375724875,26.08789211,25.48078153,Afternoon,Sunday,65.81804152,65.55495934,151.9630104,-0.77903366,1,DC Fast Charger,Commuter,Cold/Clear,6
User_896,Hyundai Kona,100,Station_19,New York,02-07-2024 07:00,02-07-2024 10:11,14.10985782,0.936721071,26.39988395,13.57133391,Afternoon,Thursday,38.21620398,95.64518242,151.9630104,25.19276228,6,Level 1,Long-Distance Traveler,Sunny,7
User_897,Tesla Model 3,50,Station_365,Los Angeles,02-07-2024 08:00,02-07-2024 10:39,38.95760971,2.430966634,28.43834687,10.63661626,Evening,Saturday,73.10677228,70.33537355,77.420288,-0.231205528,6,DC Fast Charger,Commuter,Cold/Clear,8
User_898,Tesla Model 3,62,Station_300,Chicago,02-07-2024 09:00,02-07-2024 09:56,60.718154,2.194160566,18.49490675,20.47269757,Night,Sunday,35.2671811,59.63373278,84.02663482,2.394315699,0,Level 2,Casual Driver,Cold/Clear,9
User_899,Tesla Model 3,50,Station_7,Chicago,02-07-2024 10:00,02-07-2024 11:43,79.27808222,3.894780237,21.2800086,38.07334631,Evening,Thursday,69.2731569,57.6383372,11.60122874,38.02654086,2,Level 1,Casual Driver,Hot,10
User_900,Chevy Bolt,100,Station_249,New York,02-07-2024 11:00,02-07-2024 13:08,30.27520935,1.794755016,9.896086973,15.67037974,Morning,Sunday,89.56892113,60.29772796,214.4733136,31.55436685,4,Level 2,Commuter,Hot,11
User_901,Chevy Bolt,50,Station_428,San Francisco,02-07-2024 12:00,02-07-2024 13:41,43.56809038,1.631593698,25.52949896,13.48821689,Night,Monday,60.89806939,80.18544351,191.6875753,-5.793674799,2,Level 1,Commuter,Cold/Clear,12
User_902,Tesla Model 3,85,Station_117,Chicago,02-07-2024 13:00,02-07-2024 13:52,50.92256839,2.74506507,43.40930151,30.00753824,Night,Friday,15.91426919,82.34479584,120.8847837,12.4626365,4,DC Fast Charger,Commuter,Cloudy,13
User_903,Hyundai Kona,100,Station_68,Chicago,02-07-2024 14:00,02-07-2024 15:37,58.92443565,2.201157761,33.52721537,18.00718344,Morning,Wednesday,40.21147093,58.32742249,95.64435152,4.837412072,2,Level 2,Commuter,Cold/Clear,14
User_904,BMW i3,50,Station_34,Houston,02-07-2024 15:00,02-07-2024 17:51,6.268235994,5.673788713,25.52949896,7.738396235,Night,Friday,65.99350199,140.3830477,151.0798111,25.06874494,1,Level 1,Commuter,Sunny,15
User_905,BMW i3,85,Station_194,Los Angeles,02-07-2024 16:00,02-07-2024 19:40,13.08918321,0.749979699,31.90771385,26.60432005,Evening,Monday,54.26073497,53.80469865,272.1976953,14.51824632,4,Level 2,Commuter,Cloudy,16
User_906,Nissan Leaf,50,Station_325,San Francisco,02-07-2024 17:00,02-07-2024 19:26,31.10226145,0.993842288,40.14362963,19.36324314,Evening,Friday,55.59176313,99.50513971,10.93101298,13.78180987,0,DC Fast Charger,Long-Distance Traveler,Cloudy,17
User_907,Hyundai Kona,43.71913702,Station_55,Los Angeles,02-07-2024 18:00,02-07-2024 20:15,43.56809038,2.304197183,21.68853789,8.598943959,Afternoon,Friday,46.19998807,85.30835216,151.9630104,26.44073487,2,Level 1,Long-Distance Traveler,Sunny,18
User_908,Chevy Bolt,75,Station_266,San Francisco,02-07-2024 19:00,02-07-2024 21:02,27.69441145,1.402180604,47.32624674,7.234004136,Morning,Wednesday,27.04373974,65.83029628,32.83172855,19.26518443,6,Level 2,Casual Driver,Cloudy,19
User_909,Tesla Model 3,100,Station_480,Chicago,02-07-2024 20:00,02-07-2024 21:34,50.51448559,2.228729259,19.08649474,11.06019964,Night,Monday,12.87037454,50.66155354,121.0998381,29.29279181,2,Level 1,Commuter,Hot,20
User_910,Nissan Leaf,62,Station_42,Houston,02-07-2024 21:00,02-07-2024 22:37,20.84637782,1.499771048,26.57781476,15.76765636,Night,Friday,61.83352377,85.03607837,139.370767,-2.37688629,4,DC Fast Charger,Long-Distance Traveler,Cold/Clear,21
User_911,BMW i3,100,Station_297,Los Angeles,02-07-2024 22:00,02-08-2024 00:37,45.61965971,0.913833615,36.52679165,36.9505845,Night,Saturday,55.56461317,94.00110142,151.9630104,33.50184841,6,Level 1,Commuter,Hot,22
User_912,Chevy Bolt,58.33515982,Station_461,Chicago,02-07-2024 23:00,02-08-2024 00:32,39.68676578,1.402915403,4.319330127,13.11793387,Evening,Sunday,37.05047751,86.27388446,103.7515195,4.338448028,6,Level 1,Casual Driver,Cold/Clear,23
User_913,Chevy Bolt,50,Station_231,San Francisco,02-08-2024 00:00,02-08-2024 02:22,6.818019427,3.061664697,17.69489402,22.3665077,Morning,Friday,21.3897795,50.85572929,244.3908549,37.4872674,3,Level 2,Long-Distance Traveler,Hot,0
User_914,Tesla Model 3,50,Station_453,Los Angeles,02-08-2024 01:00,02-08-2024 02:59,55.17152826,2.285793895,8.403361702,10.73005935,Evening,Tuesday,40.12482652,67.16138764,186.4198892,34.58604379,7,Level 1,Commuter,Hot,1
User_915,BMW i3,101.0231992,Station_378,Los Angeles,02-08-2024 02:00,02-08-2024 03:50,152.238758,0.71029805,36.09228626,32.58754885,Night,Friday,13.79579799,58.93209953,145.161704,39.54195636,5,DC Fast Charger,Commuter,Hot,2
User_916,Hyundai Kona,85,Station_394,Chicago,02-08-2024 03:00,02-08-2024 05:12,60.28854286,1.853153432,51.36359325,34.58591235,Evening,Wednesday,78.95924905,69.4823754,113.3580577,41.89130689,4,Level 2,Commuter,Hot,3
User_917,Chevy Bolt,76.33659055,Station_10,Los Angeles,02-08-2024 04:00,02-08-2024 07:41,16.37637108,0.863984496,33.30056555,13.79587456,Night,Tuesday,70.55175017,76.77538777,193.3986937,3.324944835,0.355652787,Level 1,Commuter,Cold/Clear,4
User_918,Tesla Model 3,50,Station_358,Houston,02-08-2024 05:00,02-08-2024 08:09,37.61011503,3.441723779,21.06766867,32.77849499,Night,Saturday,30.60283602,101.9051814,14.91695623,38.34082129,1,DC Fast Charger,Commuter,Hot,5
User_919,Hyundai Kona,100,Station_475,Houston,02-08-2024 06:00,02-08-2024 08:25,38.00957724,2.830236312,6.590228457,7.779103429,Evening,Sunday,48.29442034,98.25239499,233.1699558,-4.148661344,1,DC Fast Charger,Commuter,Cold/Clear,6
User_920,BMW i3,75,Station_444,Chicago,02-08-2024 07:00,02-08-2024 10:56,51.8912794,1.854179252,29.90089219,13.04850845,Night,Saturday,15.75162724,57.05048211,74.53081531,33.35723143,3,Level 1,Casual Driver,Hot,7
User_921,Chevy Bolt,62,Station_128,San Francisco,02-08-2024 08:00,02-08-2024 08:42,9.889982503,1.613781672,40.44087746,19.35398591,Evening,Saturday,14.64773232,62.33236182,20.01943657,19.95036064,0,Level 1,Commuter,Cloudy,8
User_922,Hyundai Kona,75,Station_179,Chicago,02-08-2024 09:00,02-08-2024 12:43,73.62743176,0.962344406,40.5358377,27.40211497,Afternoon,Monday,25.59711713,50.35637514,151.9630104,19.80134393,2.797165053,Level 2,Commuter,Cloudy,9
User_923,Hyundai Kona,62,Station_405,Houston,02-08-2024 10:00,02-08-2024 12:33,10.33664419,3.714289102,25.52949896,31.68579536,Evening,Saturday,32.98603195,84.16649568,47.53544564,5.194911285,7,DC Fast Charger,Long-Distance Traveler,Cold/Clear,10
User_924,Hyundai Kona,62,Station_392,New York,02-08-2024 11:00,02-08-2024 13:56,69.1059599,1.257151396,27.3813492,20.79235501,Afternoon,Thursday,20.56925155,63.35465061,217.3059416,41.34107902,7,DC Fast Charger,Commuter,Hot,11
User_925,Chevy Bolt,75,Station_193,New York,02-08-2024 12:00,02-08-2024 15:01,18.30737392,6.773095327,23.91551161,31.24650919,Afternoon,Wednesday,14.15008848,82.19616739,226.7294724,13.58447448,7,DC Fast Charger,Commuter,Cloudy,12
User_926,Chevy Bolt,75,Station_92,Los Angeles,02-08-2024 13:00,02-08-2024 14:57,41.74488149,2.607860752,11.14456769,16.29318283,Evening,Monday,26.09080885,66.72274076,166.7653193,19.75721265,6,Level 1,Long-Distance Traveler,Cloudy,13
User_927,Nissan Leaf,100,Station_369,Los Angeles,02-08-2024 14:00,02-08-2024 14:40,43.56809038,2.103083372,25.33533275,37.42270393,Morning,Tuesday,67.26932865,91.48475325,102.6479083,18.68207325,5.749537058,Level 1,Long-Distance Traveler,Cloudy,14
User_928,BMW i3,75,Station_231,New York,02-08-2024 15:00,02-08-2024 18:36,39.15231009,1.315615687,9.938104195,29.70099612,Morning,Thursday,14.67139043,60.11614291,232.777202,32.05147861,4,Level 1,Commuter,Hot,15
User_929,Tesla Model 3,75,Station_78,Houston,02-08-2024 16:00,02-08-2024 16:44,37.11856726,0.563718561,8.690646596,15.12203106,Evening,Monday,39.79613148,91.68222793,18.94150411,-0.542639424,5.404853321,Level 2,Casual Driver,Cold/Clear,16
User_930,Hyundai Kona,100,Station_85,Los Angeles,02-08-2024 17:00,02-08-2024 17:39,35.34544122,2.113344299,20.0039321,60.40252537,Evening,Wednesday,21.96026525,69.30351646,81.97014674,-7.257652154,2,DC Fast Charger,Long-Distance Traveler,Cold/Clear,17
User_931,Nissan Leaf,62,Station_30,Chicago,02-08-2024 18:00,02-08-2024 19:10,18.03437795,2.756993573,20.38430441,19.45594891,Night,Tuesday,58.41071225,146.8476439,245.7398508,4.269933069,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,18
User_932,Tesla Model 3,143.2099946,Station_213,Chicago,02-08-2024 19:00,02-08-2024 22:04,43.56809038,2.398378875,13.47677066,40.21015485,Night,Wednesday,33.28839244,62.64665894,144.8154901,-3.736883532,0,Level 1,Commuter,Cold/Clear,19
User_933,Nissan Leaf,50,Station_49,Houston,02-08-2024 20:00,02-08-2024 23:37,45.6603132,2.505972271,40.67941804,31.62664157,Evening,Wednesday,67.90524191,65.2365877,168.8140868,22.73954601,6,Level 2,Long-Distance Traveler,Sunny,20
User_934,Chevy Bolt,75,Station_265,Los Angeles,02-08-2024 21:00,02-08-2024 22:42,37.97418005,1.743676523,4.275219136,12.13245941,Morning,Tuesday,35.7983003,64.9065562,299.7598782,18.32971351,1,Level 2,Commuter,Cloudy,21
User_935,Hyundai Kona,75,Station_145,Chicago,02-08-2024 22:00,02-08-2024 23:21,45.39375394,2.089721092,10.27472863,32.85775433,Night,Saturday,87.41341613,87.13199166,92.57781329,6.020441253,3,Level 2,Casual Driver,Cold/Clear,22
User_936,Tesla Model 3,50,Station_69,Los Angeles,02-08-2024 23:00,02-09-2024 01:37,29.98141611,0.661979578,7.85171836,24.37855646,Night,Friday,45.77227394,71.41642377,96.12523485,-0.636345582,6,Level 2,Casual Driver,Cold/Clear,23
User_937,Tesla Model 3,62,Station_58,Los Angeles,02-09-2024 00:00,02-09-2024 00:57,6.006718634,2.335712157,35.12824684,30.03534817,Morning,Wednesday,23.70526031,58.83172596,191.8678829,4.788927799,7,Level 2,Commuter,Cold/Clear,0
User_938,Tesla Model 3,50,Station_185,Chicago,02-09-2024 01:00,02-09-2024 02:34,6.623592694,2.70021256,19.75648056,26.55451746,Evening,Saturday,24.96361309,68.64067256,174.8186111,28.61752106,7,Level 1,Casual Driver,Hot,1
User_939,Tesla Model 3,100,Station_62,New York,02-09-2024 02:00,02-09-2024 02:46,11.43132882,1.937482886,67.93467893,16.13898722,Morning,Sunday,12.4299103,91.49097804,166.5545964,21.34994476,0,Level 1,Commuter,Sunny,2
User_940,Tesla Model 3,7.451954887,Station_479,Chicago,02-09-2024 03:00,02-09-2024 05:04,78.93551158,2.757861218,16.97605156,7.874398362,Afternoon,Tuesday,21.52681288,54.85928878,135.6092115,-9.442146081,2.061484459,Level 1,Long-Distance Traveler,Cold/Clear,3
User_941,Nissan Leaf,50,Station_308,Houston,02-09-2024 04:00,02-09-2024 07:21,58.74152298,2.91425797,19.94270235,20.60863906,Night,Wednesday,19.42640523,59.51725759,46.37042316,-0.00429831,6,DC Fast Charger,Long-Distance Traveler,Cold/Clear,4
User_942,Hyundai Kona,62,Station_445,San Francisco,02-09-2024 05:00,02-09-2024 07:47,68.83331194,1.623547054,25.52949896,39.37776033,Night,Friday,19.28855359,58.56785095,137.2349719,32.80088284,6,Level 2,Commuter,Hot,5
User_943,Chevy Bolt,75,Station_296,Chicago,02-09-2024 06:00,02-09-2024 07:32,59.21757556,1.602750693,41.42637793,33.59882883,Night,Sunday,42.29926372,56.84009904,222.964123,20.42209326,7,Level 2,Commuter,Sunny,6
User_944,Chevy Bolt,75,Station_166,Los Angeles,02-09-2024 07:00,02-09-2024 10:59,40.85727641,2.539533442,6.498801921,35.75166695,Morning,Tuesday,13.95954712,64.56353579,33.99027616,3.312934026,1,DC Fast Charger,Long-Distance Traveler,Cold/Clear,7
User_945,Chevy Bolt,62,Station_171,Los Angeles,02-09-2024 08:00,02-09-2024 11:24,56.06964025,3.590900005,47.96329396,37.30963118,Morning,Monday,38.27039095,40.62863808,219.2441197,-5.191914818,4,Level 2,Commuter,Cold/Clear,8
User_946,Chevy Bolt,62,Station_63,Chicago,02-09-2024 09:00,02-09-2024 10:07,78.23675255,3.816622734,16.39416621,17.72838397,Evening,Monday,75.6757726,85.29499056,46.83751017,37.8797808,6,Level 2,Long-Distance Traveler,Hot,9
User_947,Nissan Leaf,50,Station_147,San Francisco,02-09-2024 10:00,02-09-2024 11:39,17.47337752,0.834578077,25.79263544,13.8533498,Night,Saturday,64.00404985,93.61414445,167.6894588,9.462508079,5,Level 2,Commuter,Cold/Clear,10
User_948,BMW i3,75,Station_484,Chicago,02-09-2024 11:00,02-09-2024 13:13,26.2210676,1.113860048,29.53589341,33.15126795,Afternoon,Monday,45.55484878,63.62752663,30.15758603,35.50986904,0,Level 2,Long-Distance Traveler,Hot,11
User_949,Hyundai Kona,50,Station_306,San Francisco,02-09-2024 12:00,02-09-2024 15:53,70.0973335,3.616929021,11.6813624,15.91825032,Evening,Thursday,55.56943741,60.11586883,165.1411876,-5.445961361,4.794491817,Level 2,Casual Driver,Cold/Clear,12
User_950,Tesla Model 3,100,Station_161,San Francisco,02-09-2024 13:00,02-09-2024 14:22,55.40858451,3.843501686,29.59830267,33.46392329,Morning,Wednesday,16.38207402,86.67837613,125.62406,5.184691379,7,Level 1,Casual Driver,Cold/Clear,13
User_951,BMW i3,62,Station_141,Houston,02-09-2024 14:00,02-09-2024 17:55,33.47231506,3.29858278,43.48176399,33.63724165,Afternoon,Wednesday,76.46236262,81.41249705,27.77005155,8.656254905,6,Level 2,Long-Distance Traveler,Cold/Clear,14
User_952,Chevy Bolt,50,Station_334,Los Angeles,02-09-2024 15:00,02-09-2024 18:21,53.57520171,0.834374633,27.32839836,37.02202644,Evening,Tuesday,18.3342458,83.75053463,273.119112,5.569659041,0,Level 1,Long-Distance Traveler,Cold/Clear,15
User_953,BMW i3,94.35817417,Station_97,Los Angeles,02-09-2024 16:00,02-09-2024 18:28,11.28842885,2.392842989,6.33518496,16.3851015,Morning,Thursday,81.48388644,83.17300491,184.1471636,23.15629505,4,Level 1,Long-Distance Traveler,Sunny,16
User_954,Hyundai Kona,85,Station_446,San Francisco,02-09-2024 17:00,02-09-2024 18:43,6.26910076,1.081960289,14.86299535,11.24307822,Afternoon,Wednesday,12.43995117,64.03943995,195.2010012,2.882559621,2.64765512,Level 1,Long-Distance Traveler,Cold/Clear,17
User_955,Tesla Model 3,75,Station_221,Los Angeles,02-09-2024 18:00,02-09-2024 19:23,42.95272027,1.614998982,9.873961585,16.52504408,Evening,Tuesday,61.3488623,77.18551317,40.74108232,3.733696375,2,Level 1,Long-Distance Traveler,Cold/Clear,18
User_956,Tesla Model 3,75,Station_43,New York,02-09-2024 19:00,02-09-2024 19:49,43.24493716,3.196532328,13.10973684,26.8737231,Afternoon,Friday,27.77603305,52.49968088,187.4272556,20.0042056,7,DC Fast Charger,Casual Driver,Sunny,19
User_957,Hyundai Kona,140.5136826,Station_433,San Francisco,02-09-2024 20:00,02-09-2024 21:48,12.44216721,2.922629067,41.66867825,18.7954663,Morning,Wednesday,35.46639267,85.90345513,168.2167448,-9.113062955,5,Level 1,Long-Distance Traveler,Cold/Clear,20
User_958,Hyundai Kona,100,Station_292,Los Angeles,02-09-2024 21:00,02-09-2024 22:00,29.18339676,3.099211114,5.36514509,31.66548969,Evening,Saturday,59.86044199,58.86552427,247.4302899,9.015655522,3.22081808,DC Fast Charger,Commuter,Cold/Clear,21
User_959,Chevy Bolt,100,Station_378,New York,02-09-2024 22:00,02-10-2024 00:44,74.18267083,1.066837406,19.43713227,22.26176803,Morning,Wednesday,76.20017926,93.64562571,119.3413606,26.65356851,6.377300139,DC Fast Charger,Casual Driver,Sunny,22
User_960,Tesla Model 3,100,Station_108,Houston,02-09-2024 23:00,02-10-2024 00:27,72.08924277,2.496163492,7.494575511,20.28862372,Night,Friday,22.9005078,94.20825519,87.67871773,3.927031788,4,Level 1,Long-Distance Traveler,Cold/Clear,23
User_961,BMW i3,75,Station_266,Los Angeles,02-10-2024 00:00,02-10-2024 02:14,25.32972426,1.742723987,29.14626075,16.59292807,Night,Friday,17.39679727,70.36785122,32.91297836,6.31630325,3,Level 2,Commuter,Cold/Clear,0
User_962,Nissan Leaf,85,Station_95,New York,02-10-2024 01:00,02-10-2024 01:39,58.50930203,1.608912844,19.89667189,30.09365955,Afternoon,Wednesday,74.91089789,80.22706133,111.4645267,21.77882687,4,Level 2,Casual Driver,Sunny,1
User_963,Nissan Leaf,85,Station_262,Chicago,02-10-2024 02:00,02-10-2024 02:39,76.57770217,1.809598828,28.35948935,9.014286224,Night,Friday,68.52902555,65.88306143,196.799995,28.21004844,2,Level 1,Commuter,Hot,2
User_964,Hyundai Kona,75,Station_313,Chicago,02-10-2024 03:00,02-10-2024 04:08,32.02408533,1.287820826,37.86828287,22.47283042,Morning,Tuesday,70.42719827,87.66750119,105.9572126,-2.484196544,5,Level 1,Long-Distance Traveler,Cold/Clear,3
User_965,Chevy Bolt,100,Station_385,New York,02-10-2024 04:00,02-10-2024 07:05,63.43204575,2.746877936,18.59404896,19.84916523,Afternoon,Wednesday,81.91585485,90.0600705,151.9630104,-0.699688353,6,DC Fast Charger,Commuter,Cold/Clear,4
User_966,Nissan Leaf,78.20507693,Station_71,San Francisco,02-10-2024 05:00,02-10-2024 08:07,8.259211353,0.927740543,39.03935628,14.43952678,Evening,Wednesday,65.25148905,98.5121726,151.9630104,-3.200317458,4,DC Fast Charger,Commuter,Cold/Clear,5
User_967,Tesla Model 3,62,Station_442,San Francisco,02-10-2024 06:00,02-10-2024 07:06,65.03081469,2.243740903,38.77562001,22.15968713,Morning,Monday,61.33155977,66.03455228,185.220487,-4.851715656,3,Level 2,Casual Driver,Cold/Clear,6
User_968,Hyundai Kona,85,Station_219,Los Angeles,02-10-2024 07:00,02-10-2024 09:28,39.18998751,2.728522958,19.26004584,27.62941229,Evening,Saturday,16.99015327,86.17556795,85.42717692,32.82559924,5,DC Fast Charger,Commuter,Hot,7
User_969,BMW i3,100,Station_21,Chicago,02-10-2024 08:00,02-10-2024 09:36,79.35737687,3.365992363,12.79554278,17.50476255,Evening,Wednesday,28.92874741,89.16066922,222.1589864,24.91042482,7,DC Fast Charger,Commuter,Sunny,8
User_970,Hyundai Kona,62,Station_92,San Francisco,02-10-2024 09:00,02-10-2024 10:12,76.66382798,4.189681044,14.22515405,37.12866932,Evening,Sunday,35.73213906,84.3279132,284.2852963,26.59631788,0,Level 1,Casual Driver,Sunny,9
User_971,BMW i3,50,Station_127,San Francisco,02-10-2024 10:00,02-10-2024 13:56,54.31762293,3.678719663,34.08989661,34.42250307,Evening,Monday,11.5730072,82.60183017,119.0242608,-4.19726906,5,DC Fast Charger,Long-Distance Traveler,Cold/Clear,10
User_972,Hyundai Kona,50,Station_80,Chicago,02-10-2024 11:00,02-10-2024 12:21,31.55147285,3.333534558,38.1101809,36.80516248,Morning,Friday,78.97978954,89.77926784,151.9630104,46.80134173,3,DC Fast Charger,Commuter,Hot,11
User_973,Hyundai Kona,50,Station_312,Houston,02-10-2024 12:00,02-10-2024 14:10,45.81366157,3.444179196,17.3546406,7.400772164,Night,Saturday,68.43411849,86.79517154,235.837826,28.43121149,0,DC Fast Charger,Long-Distance Traveler,Hot,12
User_974,Hyundai Kona,100,Station_238,San Francisco,02-10-2024 13:00,02-10-2024 14:25,60.38629791,3.460259634,8.658326062,25.99392993,Morning,Saturday,64.07772203,83.38433429,225.1572218,22.61348345,6,Level 2,Casual Driver,Sunny,13
User_975,BMW i3,100,Station_471,New York,02-10-2024 14:00,02-10-2024 15:45,32.59888079,2.386367418,41.21937465,38.58740741,Night,Friday,59.28849654,75.73317694,240.306683,37.06659942,6,Level 1,Long-Distance Traveler,Hot,14
User_976,BMW i3,100,Station_372,Los Angeles,02-10-2024 15:00,02-10-2024 16:37,0.045771842,2.043083842,5.443744811,29.96966713,Evening,Tuesday,60.18022304,84.29906796,272.9177684,-0.135058005,4,Level 2,Commuter,Cold/Clear,15
User_977,Hyundai Kona,101.8798727,Station_404,San Francisco,02-10-2024 16:00,02-10-2024 18:46,53.39896875,3.243942078,40.57558755,21.94185917,Night,Monday,33.82915898,95.04055605,145.8490682,27.89850262,4.186588285,Level 1,Commuter,Sunny,16
User_978,Nissan Leaf,62,Station_486,San Francisco,02-10-2024 17:00,02-10-2024 19:15,73.45257578,3.64455937,15.41579306,14.88902023,Evening,Wednesday,17.42898675,87.44489783,183.9880529,37.3068083,4,Level 1,Long-Distance Traveler,Hot,17
User_979,Chevy Bolt,62,Station_182,Houston,02-10-2024 18:00,02-10-2024 20:34,75.52338507,3.32691717,24.8909192,10.10258123,Afternoon,Monday,82.5448484,70.70118042,125.5393819,0.5816117,2,DC Fast Charger,Long-Distance Traveler,Cold/Clear,18
User_980,Chevy Bolt,75,Station_25,New York,02-10-2024 19:00,02-10-2024 21:01,43.56809038,2.554590587,47.55153799,30.9757002,Evening,Friday,11.92898876,96.68803419,293.2914599,-7.786055369,2,Level 2,Commuter,Cold/Clear,19
User_981,Chevy Bolt,50,Station_156,Los Angeles,02-10-2024 20:00,02-10-2024 20:52,65.03863434,3.458508378,25.89338081,6.822729504,Night,Friday,20.32231175,72.49386584,229.846932,20.22793788,7,Level 2,Casual Driver,Sunny,20
User_982,BMW i3,85,Station_5,San Francisco,02-10-2024 21:00,02-11-2024 00:40,63.99117023,3.273705978,42.3932771,34.00850465,Afternoon,Sunday,38.32835573,77.07377878,191.766552,21.30411003,6,DC Fast Charger,Commuter,Sunny,21
User_983,BMW i3,104.0002731,Station_120,Los Angeles,02-10-2024 22:00,02-11-2024 00:18,65.93421331,3.30345054,38.53754361,11.90206996,Afternoon,Tuesday,19.68030005,54.40708656,38.46487945,-9.603661067,7,Level 2,Commuter,Cold/Clear,22
User_984,Nissan Leaf,75,Station_277,Chicago,02-10-2024 23:00,02-11-2024 00:30,26.75691987,0.165393879,6.23925274,9.580137321,Evening,Saturday,66.79051573,91.04529144,77.15463656,23.12049262,2,Level 1,Long-Distance Traveler,Sunny,23
User_985,Chevy Bolt,62,Station_18,San Francisco,02-11-2024 00:00,02-11-2024 03:17,8.823831028,3.394938348,25.52949896,22.20870525,Morning,Saturday,48.18912195,50.21731519,78.59818077,7.671514914,2,Level 1,Commuter,Cold/Clear,0
User_986,Chevy Bolt,100,Station_431,San Francisco,02-11-2024 01:00,02-11-2024 02:13,73.78086491,3.805232292,46.80571252,13.46596268,Night,Friday,87.31853272,50.13370089,16.72674785,36.67096558,6,Level 1,Long-Distance Traveler,Hot,1
User_987,Hyundai Kona,62,Station_198,Chicago,02-11-2024 02:00,02-11-2024 05:01,26.51094686,3.148586774,28.5313185,10.12840369,Afternoon,Monday,65.58060134,76.29116198,292.3210685,14.41868414,0,DC Fast Charger,Casual Driver,Cloudy,2
User_988,BMW i3,100,Station_57,Houston,02-11-2024 03:00,02-11-2024 06:28,77.63851677,3.577530943,8.125454971,33.52441776,Morning,Saturday,23.24454737,94.69156133,67.03337523,-3.386293111,7,Level 2,Commuter,Cold/Clear,3
User_989,Chevy Bolt,100,Station_93,San Francisco,02-11-2024 04:00,02-11-2024 07:35,78.13016919,3.370768046,3.984866071,9.48731332,Evening,Sunday,57.11198524,66.24176289,115.0028146,13.29560814,10.63457441,Level 1,Casual Driver,Cloudy,4
User_990,Nissan Leaf,91.92323205,Station_19,Los Angeles,02-11-2024 05:00,02-11-2024 08:10,5.602389791,3.24749711,16.32342657,30.14974462,Evening,Sunday,43.65117261,58.4451437,54.31966216,-0.749512869,3,DC Fast Charger,Casual Driver,Cold/Clear,5
User_991,Nissan Leaf,85,Station_384,New York,02-11-2024 06:00,02-11-2024 06:45,20.09377734,1.152292861,46.35099882,22.70277602,Evening,Wednesday,18.69675198,97.36484817,68.59337619,28.69743345,3,Level 1,Commuter,Hot,6
